CODI;Descrição;NCM;CST;ALIQ_ICMS;REDU_ESTA;REDU_INTER;CST_PIS;ALIQ_PIS;CST_COFINS;ALIQ_COFINS
79634;CAIXA PVC SOBREPOR P/1 DISJUNTOR;85381000;000;17;0,00%;0,00%;01;1,65;01;7,6
89612;CAIXA PVC P/03/05 DISJUNTOR SOBREPOR 5357;85381000;000;17;0,00%;0,00%;01;1,65;01;7,6
22209;LAMPADA HALOGENA A55 100W 220V;85392190;000;17;0,00%;0,00%;01;1,65;01;7,6
90078;LAMPADA HALOGENA A55 70W 220V;85392190;000;17;0,00%;0,00%;01;1,65;01;7,6
9256;LAMPADA DE EMERGENCIA;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
9403;LAMPADA EMERGENCIA;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
4081;LAMPADA 60W;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
11290;LAMPADA 100W;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
23469;LAMPADA 200W;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
11138;LAMPADA ASPIRAL 15W;85392200;000;17;0,00%;0,00%;01;1,65;01;7,6
10192;LAMPADA ECONOMICA 30W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
10193;LAMPADA ECONOMICA 14W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
10194;LAMPADA ECONOMICA 9W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
9551;LAMPADA ANTI INSETO 21W 220V;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
78895;LAMPADA FLUORESCENTE 20W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
78896;LAMPADA FLUORESCENTE 40W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
76885;LAMPADA ECONOMICA 15W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
76886;LAMPADA ECONOMICA 21W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
76892;LAMPADA ECONOMICA 24W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11036;LAMPADA ECONOMICA 20W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11037;LAMPADA ECONOMICA 25W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11135;LAMPADA ECONOMICA 27W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11136;LAMPADA ESPIRAL 25W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11137;LAMPADA ASPIRAL 20W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
11140;LAMPADA ECONOMICA 40W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
89873;LAMPADA ESPIRAL 45W 220V;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
90272;LAMPADA ESPIRAL 32W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
88207;LAMPADA FLUOR COMP MINI 220V 5W 2.700K 2U T3 LED;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
93098;LAMPADA SINALEIRA(P/AQUECEDOR) MOD ZD VM 220V - ORD -;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
91407;LAMPADA ASPIRAL 14W;85393100;000;17;0,00%;0,00%;01;1,65;01;7,6
90275;LAMPADA MISTA 250W E-27 MANPLEX;85393900;000;17;0,00%;0,00%;01;1,65;01;7,6
15350;LAMPADA INFRA VERMELHO;85394900;000;17;0,00%;0,00%;01;1,65;01;7,6
10165;LANTERNA RECARREGAVEL 1909 - 4 LED ALBATROZ;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
4073;LAMPADA LED BULBO AP 40W E27 6500K;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
88241;LANTERNA TATICA EM ALUM SLF-171B 45000W 12500LUMENS 3545;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
90242;LANTERNA RECARREGAVEL 735 - 16+23 LED ALBATROZ;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
82759;LAMPADA LED BULBO 18W E27 BIVOLT 6500K;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
92127;LAMPADA LED BULBO A60 11W 6500K;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
92128;LAMPADA LED BULBO A60 15W 6500K;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
92196;LANTERNA REC. DE CABECA 722B 12LED ALBATROZ;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
92197;LANTERNA REC. DE CABECA 163 1 LED ECO LUX;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
91799;LANTERNA RECARREGAVEL ECO - 8621 4LED ECO LUX;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
91800;LANTERNA RECARREGAVEL ECO 919 12 LED ECO LUX;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
91945;LANTERNA RECARREGAVEL UNIAGRO;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
90792;LAMPADA LED 9W E27 900LM 6500K BR BIV - LIEGE;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
90959;LAMPADA LED 12W E27 BIVOLT 6500K;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
90523;LANTERNA TATICA ALUM. SLF-165 48000 125000L;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
90552;LAMPADA LED MANPLEX 7W E27 220W;85395000;000;17;0,00%;0,00%;01;1,65;01;7,6
91416;BRANCO PONTE RETIFICADORA B4T8000 12774750;85411019;000;17;0,00%;0,00%;01;1,65;01;7,6
91630;MILK CENTRAL COMANDO ELETR. SIMPLES (ECOMILK) SY PEQUENA;85423229;000;17;0,00%;0,00%;01;1,65;01;7,6
94017;VASO MILANO GRANDE MP 35T;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
88411;MILK BOTAO LIGA/DESLIGA  CENTRAL DE COMANDO;85423999;000;17;0,00%;0,00%;01;1,65;01;7,6
78471;ELETRIFICADOR NAIPI 3 HECTARES MOD.0 (30.000);85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
78214;ELETRIFICADOR NAIPI 15 A 20 HECTARES MOD.13 (80.000);85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
78319;ELETRIFICADOR NAIPI (50 HECTARES) MOD.08 150.000;85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
78320;ELETRIFICADOR NAIPI 30  A 50 HECTARES MOD.12 (120.000);85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
83569;ELETRIFICADOR NAIPI 3 HECTARES MOD.3 (30.000) BATERIA;85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
91443;ELETRIFICADOR NAIPI 5 HECTARES MOD.6 (50.000);85437092;020;12;29,41%;29,41%;01;1,65;01;7,6
9690;PICANA ELETRONICA PT 85;85437099;000;17;0,00%;0,00%;01;1,65;01;7,6
93065;PICANA ELETRONICA COM PULSANTE 80CM BATERIA RECARREGAVEL;85437099;000;17;0,00%;0,00%;01;1,65;01;7,6
91833;BASTAO DE CHOQUE 22" 3022;85437099;000;17;0,00%;0,00%;01;1,65;01;7,6
90553;LAMPADA FLUOR LED T8 18W BIV 1600LM MANPLEX;85437099;000;17;0,00%;0,00%;01;1,65;01;7,6
79529;CABO BATERIA 22M AUTOMOVEL CHUPETA;85443000;000;17;0,00%;0,00%;04;0;04;0
8742;BRANCO CACHIMBO DE VELA B4T 817 19301330;85444200;000;17;0,00%;0,00%;01;1,65;01;7,6
92703;CONJ.COMANDO BOTOEIRAS GUINCHO PA 400/600/800/1000;85444200;000;17;0,00%;0,00%;01;1,65;01;7,6
9468;FIO TELEFONE CCI 2 PAR MULTICORES;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
78216;CABO FLEXIVEL 4,0MM2 AZUL;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
78562;CABO PP 2X1,5MM2;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
78846;CABO PP 2X2,5MM2;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
78964;EXTENSAO 5MTS C/3 TOMADAS BIPOLAR (PARALELO);85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
79006;EXTENSAO 3MTS C/3 TOMADAS BIPOLAR (PARALELO);85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
76775;FIO SOLIDO 10 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
66575;FIO SOLIDO 1,5 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
66583;FIO SOLIDO 2,5 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
66591;FIO SOLIDO 4 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
66605;FIO SOLIDO 6 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
53449;EXTENSAO 10MTS C/3 TOMADAS BIPOLAR (PARALELO);85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
57045;FIO PARALELO 2X2,5 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
57053;FIO PARALELO 2X1,5 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
90551;CABO PP 2X4 MM;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
89684;FILTRO DE LINHA 5 SAIDAS;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
89877;CABO ALUMINIO DUPLO 3X10 MM;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
89141;CABO ALUMINIO DUPLO 1X10;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
87728;CABO FLEXIVEL AUTO 10,0MM2 AZUL/PRETO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
87729;CABO FLEXIVEL AUTO 10,0MM2 PRETO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
87963;FIO PARALELO 2X4 AO METRO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
88074;CABO FLEXIFEL AUTO 4,0MM2 VERMELHO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
88075;CABO FLEXIVEL AUTO 2,5MM2 PRETO/AZUL/BRANCO/VERDE/VERM;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
88080;CABO FEXIVEL AUTO 4,0MM2 PRETO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
88179;CABO FLEXIFEL AUTO 4,0MM2 AZUL/PRETO/BRANCO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
88180;CABO FLEXIFEL AUTO 6,0MM2 AZUL/PRETO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
93430;CABO FLEXIVEL 10,0MM2;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
93543;CABO FLEXIVEL 4,0MM2 PRETO;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
91949;CABO PP 3X2,5MM2;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
90616;CABO FLEXIVEL 1,5MM2;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
94712;CABO SUBTERRANEO 50MT FIO COBRE;85444900;000;17;0,00%;0,00%;01;1,65;01;7,6
8801;BRANCO CACHIMBO VELA 4098064;85446000;000;17;0,00%;0,00%;01;1,65;01;7,6
79676;BRANCO CACHIMBO DE VELA 61200012R;85446000;000;17;0,00%;0,00%;01;1,65;01;7,6
71412;CASA CACHORRO N.4;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
93295;CASA CACHORRO N.3;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
93296;CASA CACHORRO N.2;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
93297;CASA CACHORRO N.1;39269090;000;17;0,00%;0,00%;01;1,65;01;7,6
91930;BRANCO CACHIMBO VELA 19310390;85446000;000;17;0,00%;0,00%;01;1,65;01;7,6
90482;BRANCO CACHIMBO VELA 44 19312790;85446000;000;17;0,00%;0,00%;01;1,65;01;7,6
91064;BRANCO CACHIMBO DE VELA B2T 19302590;85446000;000;17;0,00%;0,00%;01;1,65;01;7,6
93538;ISOLADOR PIMENTAO PORCELANA 54X72MM - LIEGE;85462000;000;17;0,00%;0,00%;01;1,65;01;7,6
11045;JOGO DE BORRACHA P/SERINGA 25CC   N;40169990;000;17;0,00%;0,00%;01;1,65;01;7,6
76791;ISOLADOR PLASTICO 36X36;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
22586;ISOLADOR PLASTICO 30X30;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
89282;ISOLADOR C/ENGATE P/PORTEIRA;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
89283;ISOLADOR CASTANHA REFORCADO ALTA RESI.;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
89320;KIT CABO DE PORTEIRA C/MOLA P/5M ISOL.PARAF. E GANCHOS;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
88924;TERMINAL PORTEIRA (PUNHO);85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
89263;ISOLADOR PARA MOURAO DE FERRO COM PORCA;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
87733;CABO ISOLADO PORTEIRA S/MOLA M.ECONOMICO;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
91431;ISOLADOR PLASTICO W;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
90550;BATENTE DE PORTEIRA;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
93501;PORTEIRA COMPLETA 6MTS;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
94619;ROLDANA ISOL.30X30 C/100 (AMARELO) BASPAN - 7894442087919;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
94620;ROLDANA ISOL.36X36 C/50 (CINZA) BASPAN - 7894442030267;85469000;000;17;0,00%;0,00%;01;1,65;01;7,6
9514;ISOLADOR DE CANTO CASTANHA;85472090;000;17;0,00%;0,00%;01;1,65;01;7,6
79442;ISOLADOR VERGALHAO;85472090;000;17;0,00%;0,00%;01;1,65;01;7,6
88524;ADAPT. INT. ROSCA EXT. 1/2";85472090;000;17;0,00%;0,00%;01;1,65;01;7,6
61190;ISOLADOR PLASTICO 24X24;85472090;000;17;0,00%;0,00%;01;1,65;01;7,6
9513;ISOLADOR TIPO CASTANHA (NACIONAL);85479000;000;17;0,00%;0,00%;01;1,65;01;7,6
94165;ISOLADOR PARAFUSO REFORCADO - COMPRIDO;85479000;000;17;0,00%;0,00%;01;1,65;01;7,6
87734;CABO PORTEIRA COM MOLA MAIS DOIS ISOLADORES COM ANEL;85479000;000;17;0,00%;0,00%;01;1,65;01;7,6
10525;BRANCO ESTATOR MOD.2007 12804106  N;86118090;000;17;0,00%;0,00%;04;0;04;0
10526;BRANCO ESTATOR MOD.2008 12804108  N;86118090;000;17;0,00%;0,00%;04;0;04;0
10296;BRANCO TRATORITO BD 10CV (MOTOCULTIVADOR;87011000;020;5,6;67,05%;67,05%;04;0;04;0
91014;CABO ESPIA (053401-4810-4117);87089990;000;17;0,00%;0,00%;04;0;04;0
90340;JACTO RODA 10 REF. MOVIX 348458;87099000;000;17;0,00%;0,00%;01;1,65;01;7,6
88863;CARRETA METAL PISTAO HIDRAULICO M-6000 TANDEN SEM FREIO;87162000;020;5,6;67,05%;67,05%;04;0;04;0
89049;CARRETA METAL PISTAO HIDRAULICO M-5T TANDEN SEM FREIO;87162000;020;5,6;67,05%;67,05%;04;0;04;0
90818;CARRETA AGRIC. B-900 5T S/SOBRE CAIXA;87162000;020;5,6;67,05%;67,05%;04;0;04;0
87784;REBOQUE CD100;87164000;000;17;0,00%;0,00%;01;1,65;01;7,6
90791;CARRO SERVICO GERAL MD CAP 200KG - WONKER;87164000;000;17;0,00%;0,00%;01;1,65;01;7,6
10354;CARRINHO DE MAO HERCULES PN.ENDURO/3.25;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
9209;CARRINHO CAC./CH-ARO/PL-PN/CAM. PARABONI VERDE 100186;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
8995;CARRINHO SUINO VOLANTE;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
9053;CARRINHO CACAMBA MET. REDONDA 0,45MM AZUL TRAM 77704432;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
79344;CARRINHO DE MAO CAC PLAST. TRAMONTINA;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
79495;CARRINHO P/TARRO C/PNEU;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
78923;CARRINHO CAC/PL-ARO/PL-PN/CAM. PARABONI;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
77020;CARRINHO MAO CAMPEAO ARO E CAC ACO CAM.;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
78404;CARRINHO DE MAO CANTONEIRA REF. CAC/RET PN3,25 101270 PARABO;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
78405;CARRINHO DE MAO MET. (PRETO) TRAMONT.;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
61611;CARRINHO MAO CACAMBA PLASTICA FUNDA LARANJA TRAM. 77717431;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
67911;CARRINHO MAO CACAMBA QUAD. METALICA REFORCADA TRAM. 77714435;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
68713;CARRINHO DE MAO 90LT PARABONI AZUL;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
58300;NUCLEAR CARRINHO DE FERRO P/TARRO A;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
88849;CARRETO M-4000 01 EIXO C/04 PNEUS RODADO DUPLO;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
11543;CARRINHO DE MAO ACO - MAESTRO;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
90326;CARRINHO DE MAO 90LT PARABONI PRETO 101127;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
88028;CARRINHO MAO PVC ARO/ACO PNEU/CAM.- ALZA 90L;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
79832;CARRINHO DE MAO ALZA ARO ACO CAC PLAST.;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
86649;CARROCA TRACAO ANIMAL C/CAIXA;87168000;020;5,6;67,05%;67,05%;01;1,65;01;7,6
93019;CARRINHO DE MÃO Ç/PLASO ARO/CHAPA C/PN. PARABONI 100195;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
93087;CARRINHO DE MAO BRACO MET. CACAMBA MET. PNEU BORRA. 77719445;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
93088;CARRINHO DE MAO BRACO MAD. CACAMBA PLAST EXTRAFUN 77718421;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
91566;CARRINHO P/RACAO 400KG ISOFER;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
90933;CARRINHO DE MAO 160LT PARABONI 101222;87168000;000;17;0,00%;0,00%;01;1,65;01;7,6
89340;CHASSI AGRIC. B970 4T BASC. 2 RODAS 80CM PLUS;87169010;000;17;0,00%;0,00%;01;1,65;01;7,6
89193;CHASSI AGRIC. M-4000 4T BASC RODADO DUPLO - PLUS 400046;87169010;000;17;0,00%;0,00%;01;1,65;01;7,6
10212;RODA ARO COM ROLAMENTO S/PNEU N;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
78924;RODA ARO PLASTICO 8" PNEU C/CAMARA;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
78925;RODA ARO/CHAPA C/CAMARA PARABONI 100202;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
78200;CACAMBA CHAPA/ACO 24/0,6MM;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
78201;CACAMBA PLASTICO 60 LITROS PARABONI 100200;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
78202;RODA CHAPA /ACO SEM PNEU;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
71358;RODA AJAX 3.25-8 2L 1 FURO PASSANTE;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
58718;RODA ARO PLASTICO SEM PNEU;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
11003;JACTO RODA DIAM.8 R814 COM CALOTA 572487;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89891;RODA A. SPEED 3,28-8 2L 1" ROL ROLETE AJAX;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89968;RODA PU 3.00-8 EIXO 1 ROL ESFERA AJAX;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89276;CARRINHO DE MAO IND. REFORCADO VERDE;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89277;CARRINHO DE MAO JERRICO RODA CHAPA;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89602;RODA CARGO SPEED 3,50-8 4L -1 ";87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
89184;RODA CARRINHO DE MAO PNEU E CAMARA;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
88866;RODA AJAX 3.25-8 2L - 1 ROLETE;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
88323;RODA ARO 3.25X8 1";87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
88324;RODA ARO 3.50-8 C/ ROLAMENTO LARG 7,50MM;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
93140;ARO 3.25-8 FURO PASSANTE 1 - 5,5CM;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
93020;ARO CHAPA 8" S/PNEU PARABONI;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
92843;RODADO COMPLETO PARA CARGA 3.25/3-1 19 MILIMETROS;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
91974;RODA CARGO SPEED 4.00-8 6L-1 ROLETE;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
91327;RODADO COMPLETO 3.25/3-3 26 MILIMETROS;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
91328;RODADO COMPLETO PARA CARGA 325/3-C3 26 MM X 72 MM;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
90945;ARO 3.25-8/3.5-8 ROL ROLETE 1 6CM AJAX;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
91275;CACAMBA PLASTICO 90 LITROS PARABONI;87169090;000;17;0,00%;0,00%;01;1,65;01;7,6
94276;BARCO PRO 600 ESPECIAL SPORT, MODELO E ANO: 2020, COR: AZUL;89013000;000;17;0,00%;0,00%;01;1,65;01;7,6
10608;BRANCO CONJ. TANQUE COMB. V 70301420;84099190;000;17;0,00%;0,00%;04;0;04;0
88567;E.P.I.OCULOS INCOLOR PERSONA ANTI-EMBACANTE CA20;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
11163;SPINNER OCULOS DE SEGURANCA R J;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
89393;OCULOS JAGUAR CINZA;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
89394;OCULOS JAGUAR INC;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
89395;OCULOS LEOPARDO CINZA;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
89396;OCULOS LEOPARDO INC;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
89397;OCULOS AMPLA VISAO C/VAL.RA;90049020;000;17;0,00%;0,00%;01;1,65;01;7,6
82805;MIRA HOLOGRAFICA 1X30 COM PONTO VERMELHO;90131010;000;17;0,00%;0,00%;01;1,65;01;7,6
78265;LUNETA DE PONTARIA CBC 4X32+SUPORTE;90131010;000;17;0,00%;0,00%;01;1,65;01;7,6
88081;NIVEL MADEIRA 16" PARABONI;90153000;000;17;0,00%;0,00%;01;1,65;01;7,6
78485;PLUVIOMETRO EM CRISTAL 130MM;90158090;000;17;0,00%;0,00%;01;1,65;01;7,6
94166;ANEMOMETRO PORTATIL;90158090;000;17;0,00%;0,00%;01;1,65;01;7,6
87804;MICRON PLUVIOMETRO 120M PLASTICO RIGIDO C/PONTA 30CM;90158090;000;17;0,00%;0,00%;01;1,65;01;7,6
93785;PLUVIOMETRO CRISTAL 150 MM;90158090;000;17;0,00%;0,00%;01;1,65;01;7,6
51055;PRUMO 500GR.  A;90158096;000;17;0,00%;0,00%;04;0;04;0
9545;ESQUADRO ALUMINIO 12" 161-012 FAMASTIL;90172000;000;17;0,00%;0,00%;01;1,65;01;7,6
9546;ESQUADRO ALUMINIO 14" 460-014 DURASTEEL;90172000;000;17;0,00%;0,00%;01;1,65;01;7,6
93533;ESQUADRO ACO INOX 10" 250MM CB POLIP - KALA;90172000;000;17;0,00%;0,00%;01;1,65;01;7,6
61557;TRENA 7,5MT 43166375;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
53503;TRENA 3MT 43166303;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
53511;TRENA 5MT 43166305;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
91395;TRENA STANDARD 3MM - IRWIN;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
91478;TRENA STANDARD 8M IRWIN;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
90867;TRENA 10 MT 43156310;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
91187;TRENA 5M 43166305;90178010;000;17;0,00%;0,00%;01;1,65;01;7,6
9416;TRENA FIBRA DE VIDRO 20MT N;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
9440;TRENA FIBRA DE VIDRO 30MT;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
9441;TRENA FIBRA DE VIDRO 50MT;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
78009;TRENA FIBRA DE VIDRO 10M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
75680;FITA PARA CALCULO DE PESO ANIMAL;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
69671;TRENA 50MT 431;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
69744;TRENA 50M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
69850;TRENA LONGA 20M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
69990;TRENA 10M 25MM;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
17981;TRENA 3MT ACO ROBUSTA 16MM FAMASTIL;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
21660;TRENA STANDARD 5M IRWIN;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
89838;TRENA LONGA 30M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
89839;TRENA LONGA 50M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
88532;TRENA C/CAPA 05MT THOMPSON;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
88302;TRENA LUFKIN FIBRA VIDRO 30 M - 7891645325305;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
87895;TRENA ACO 05M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
88154;TRENA C/CAPA 10 MTS THOMPSON;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
88155;TRENA C/CAPA 07,5 MTS THOMPSON;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
87652;TRENA COM TRAVA 2M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
87654;TRENA COM TRAVA 3M;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
91497;TRENA 5M 25MM;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
91498;TRENA 3MT 19MM;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
90868;TRENA 8MT ACO ROBUSTA 25MM DURASTEEL;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
93474;TRENA 5 M BASPAN;90178090;000;17;0,00%;0,00%;01;1,65;01;7,6
